date,spot,futures,spread,r_s,r_f,h_theoretical,h_actual,h_final,sigma_s,sigma_f,cov_sf,rolling_corr
2021-01-06,4425,4450.0,-25.0,0.0056657375356773,0.006538181334042765,0.945692602770511,0.83689610864647,0.83689610864647,0.026193210386071766,0.022945925251777632,0.0004979218000329425,0.8284510166753
2021-01-07,4435,4438.0,-3.0,0.0022573373016498643,-0.002700271667746648,0.9334525881030256,0.8260642372593148,0.8260642372593148,0.024899838681349925,0.022098922787858348,0.0004558631353689631,0.8284510166753
2021-01-08,4415,4416.0,-1.0,-0.004519781705619518,-0.004969515535607943,0.9222519340323514,0.8161521540109306,0.8161521540109306,0.02362245111867161,0.021219845601255827,0.000415273304570023,0.8284510166753
2021-01-11,4425,4429.0,-4.0,0.0022624444039695433,0.00293951596626701,0.9108305887258946,0.8060447687839776,0.8060447687839776,0.022441526583237878,0.020411815044152168,0.00037949045429954315,0.8284510166753
2021-01-12,4550,4541.0,9.0,0.02785695450296628,0.02497342717475287,0.8996292578436207,0.796132086587275,0.796132086587275,0.02130258593504202,0.019617135416427532,0.00034620612830556447,0.8284510166753
2021-01-13,4625,4542.0,83.0,0.01634913800152941,0.00022019156755261272,0.9074296488931677,0.8030350875160777,0.8030350875160777,0.022027624678664766,0.0201104384039475,0.0003669915304357237,0.8284510166753
2021-01-14,4515,4402.0,113.0,-0.024071184095439752,-0.03130846057909681,0.9236399136751918,0.8173804545798159,0.8173804545798159,0.02152843540126487,0.019309748237967946,0.00034439426827732113,0.8284510166753
2021-01-15,4550,4434.0,116.0,0.0077220460939103185,0.007243128089849838,0.8790178912873765,0.7778919391923687,0.7778919391923687,0.021725011518790444,0.020475246361214783,0.0003685156928792237,0.8284510166753
2021-01-18,4595,4448.0,147.0,0.009841522844791289,0.003152445754161519,0.8700755824613404,0.7699783915587084,0.7699783915587084,0.020761467382596214,0.019768235205643348,0.0003400108534870019,0.8284510166753
2021-01-19,4635,4429.0,206.0,0.008667443210168125,-0.004280732007220056,0.8696992539831352,0.7696453575071993,0.7696453575071993,0.019952389847879427,0.019006084665329815,0.00031416255238504655,0.8284510166753
2021-01-20,4655,4480.0,175.0,0.004305711711212013,0.01144922148583258,0.8670620118799575,0.7673115149380155,0.7673115149380155,0.01914235755930656,0.018289932397321088,0.00029005099500944775,0.8284510166753
2021-01-21,4410,4442.0,-32.0,-0.05406722127027582,-0.00851832095465812,0.8450879635104407,0.7478654544340184,0.7478654544340184,0.018230508535194718,0.017871610983255005,0.000269916429930197,0.8284510166753
2021-01-22,4525,4293.0,232.0,0.025742887693134882,-0.03411893622981217,1.1512139444968827,1.0187734022096309,0.8947018121247026,0.02407815507253373,0.017327423929201818,0.00034564003726008936,0.8284510166753
2021-01-25,4455,4369.0,86.0,-0.015590516229116861,0.01754836072687534,1.0478393776252586,0.9272914846241227,0.8947018121247026,0.024226656274502177,0.01915426968085586,0.0003844376471551581,0.8284510166753
2021-01-26,4455,4310.0,145.0,0.0,-0.013596245853642358,1.0200528685214902,0.902701653558841,0.8947018121247026,0.023461657197127513,0.01905473172779786,0.00037036365289359224,0.8284510166753
2021-01-27,4545,4433.0,112.0,0.020000666706669435,0.028138651647260093,0.986931723819571,0.8733909060350187,0.8733909060350187,0.02225118051471537,0.01867810373781403,0.0003443124093528901,0.8284510166753
2021-01-28,4620,4487.0,133.0,0.01636697746420541,0.012107771230929893,0.9305915426000544,0.823532338584119,0.823532338584119,0.02203152130793684,0.01961336998127877,0.0003579839394213379,0.8284510166753
2021-01-29,4830,4659.0,171.0,0.044451762570833796,0.03761650584081345,0.9316857418017085,0.824500656461689,0.824500656461689,0.021533340616949427,0.019147355300328336,0.00034157575865473446,0.8284510166753
2021-02-01,4825,4648.0,177.0,-0.0010357328735320908,-0.002363813285049571,0.9655463165769613,0.8544657668822667,0.8544657668822667,0.02472110919240924,0.02121102601934074,0.0004344066499189155,0.8284510166753
2021-02-02,4920,4761.0,159.0,0.019497795713267523,0.024020710662771533,0.9534105876527975,0.8437261837635377,0.8437261837635377,0.023441549331375003,0.020369162696034632,0.00039557271181971397,0.8284510166753
2021-02-03,4845,4711.0,134.0,-0.015361285161487206,-0.01055753049447762,0.9234116987536453,0.8171784944722525,0.8171784944722525,0.023068309591639063,0.02069603900402016,0.00039552126740371015,0.8284510166753
2021-02-04,4855,4709.0,146.0,0.002061856400558777,-0.0004246284564865281,0.9233531981525707,0.8171267240288237,0.8171267240288237,0.02237664373320533,0.020076773749899125,0.0003721822931975985,0.8284510166753
2021-02-05,4795,4646.0,149.0,-0.012435393407886646,-0.013468936913200143,0.9127635362575589,0.8077553418208486,0.8077553418208486,0.02123913706593693,0.019277265136735774,0.00033919475141261477,0.8284510166753
2021-02-08,4875,4705.0,170.0,0.016546396114408935,0.012619138689125656,0.8997554999369811,0.7962438052539657,0.7962438052539657,0.02050425048227828,0.018879314613134576,0.00032069852143987935,0.8284510166753
2021-02-09,4875,4624.0,251.0,0.0,-0.017365641667266576,0.9031147954226546,0.7992166331173935,0.7992166331173935,0.020151647197600753,0.018485637366533525,0.0003086112940816181,0.8284510166753
2021-02-10,4790,4560.0,230.0,-0.01758969302698666,-0.013937507843781624,0.8615700259019458,0.7624513503557043,0.7624513503557043,0.019126808017674128,0.018391567802521002,0.000291425859856181,0.8284510166753
2021-02-18,5355,4986.0,369.0,0.11150029247688817,0.08931136157507134,0.8679845451557026,0.7681279160669935,0.7681279160669935,0.01894094389747381,0.018078253024467347,0.0002836775147354935,0.8284510166753
2021-02-19,5410,5060.0,350.0,0.010218388958678026,0.014732498198008122,1.065333826150636,0.942773297478439,0.8947018121247026,0.039153274664962844,0.030447329659622834,0.000987606945978624,0.8284510166753
2021-02-22,6015,5497.0,518.0,0.10600725656825202,0.08283600557914918,1.045845202138009,0.9255267275557602,0.8947018121247026,0.03722471826168457,0.029487017415484318,0.0009093458747852996,0.8284510166753
2021-02-23,5930,5416.0,514.0,-0.014232136417008162,-0.014844953268549415,1.0950456328678375,0.9690669317414492,0.8947018121247026,0.04833916688706623,0.036570742579875935,0.001464535068337871,0.8284510166753
2021-02-24,5975,5517.0,458.0,0.0075598848079402575,0.01847669868031997,1.0794432716272442,0.9552595324134905,0.8947018121247026,0.0459735288258554,0.035283759412864574,0.001343846077101107,0.8284510166753
2021-02-25,6365,5914.0,451.0,0.0632301341917954,0.06948818713999182,1.0556142403351156,0.9341718941018723,0.8947018121247026,0.04359925180481458,0.03421689771115102,0.001235909024051062,0.8284510166753
2021-02-26,6435,5976.0,459.0,0.01093760903872006,0.010429026400230603,0.9942144742450745,0.8798358179159952,0.8798358179159952,0.04577086529257619,0.03813957739303231,0.001446211579642485,0.8284510166753
2021-03-01,6505,6032.0,473.0,0.010819270916378614,0.009327182875138661,0.9823210095902954,0.8693106279560138,0.8693106279560138,0.04347963140266265,0.03666901602280362,0.001320845269698731,0.8284510166753
2021-03-02,6095,5648.0,447.0,-0.06510234903123374,-0.06577713051471404,0.9712523478012588,0.8595153520365123,0.8595153520365123,0.04131695425465876,0.03524220336320154,0.0012063079430782678,0.8284510166753
