date,spot,futures,spread,r_s,r_f,h_theoretical,h_actual,h_final,sigma_s,sigma_f,cov_sf,rolling_corr
2021-01-05,4400,4421.0,-21.0,-0.018018505502678365,-0.018377926475328422,0.9409104948429498,0.8326641547282742,0.8326641547282742,0.02577849216923893,0.022697998204508556,0.00048475626128648234,0.8284729992095212
2021-01-06,4425,4450.0,-25.0,0.0056657375356773,0.006538181334042765,0.9281471312871352,0.8213691427319781,0.8213691427319781,0.025052350062647912,0.02236196707828626,0.00046412700056856543,0.8284729992095212
2021-01-07,4435,4438.0,-3.0,0.0022573373016498643,-0.002700271667746648,0.9161794045661399,0.8107782341293274,0.8107782341293274,0.02382050239580031,0.02154015137665279,0.00042508719893102664,0.8284729992095212
2021-01-08,4415,4416.0,-1.0,-0.004519781705619518,-0.004969515535607943,0.9052079413023193,0.8010689746038224,0.8010689746038224,0.02259875637806698,0.020683048193331707,0.00038723753161793453,0.8284729992095212
2021-01-11,4425,4429.0,-4.0,0.0022624444039695433,0.00293951596626701,0.8940481182891477,0.7911930250346441,0.7911930250346441,0.021472092956707066,0.019897194443169234,0.0003539521719092205,0.8284729992095212
2021-01-12,4550,4541.0,9.0,0.02785695450296628,0.02497342717475287,0.8830747627071094,0.7814820908912473,0.7814820908912473,0.020383701037709544,0.019123347928019663,0.00032294259187100105,0.8284729992095212
2021-01-13,4625,4542.0,83.0,0.01634913800152941,0.00022019156755261272,0.8945496708454268,0.7916368768543601,0.7916368768543601,0.021242531054218174,0.019673433445743797,0.00034623006808208695,0.8284729992095212
2021-01-14,4515,4402.0,113.0,-0.024071184095439752,-0.03130846057909681,0.9126954149811707,0.8076950575054609,0.8076950575054609,0.020809793852925185,0.01888949154699157,0.00032566148953413516,0.8284729992095212
2021-01-15,4550,4434.0,116.0,0.0077220460939103185,0.007243128089849838,0.8685655415676266,0.7686420721837404,0.7686420721837404,0.021092324712561807,0.0201187137626696,0.0003515628846268541,0.8284729992095212
2021-01-18,4595,4448.0,147.0,0.009841522844791289,0.003152445754161519,0.859947424327906,0.7610154197592089,0.7610154197592089,0.02016538277887095,0.019427321576172208,0.00032456206516318103,0.8284729992095212
2021-01-19,4635,4429.0,206.0,0.008667443210168125,-0.004280732007220056,0.8602530193102653,0.761285857796695,0.761285857796695,0.019394713679759784,0.018678221698034302,0.00030012160294502576,0.8284729992095212
2021-01-20,4655,4480.0,175.0,0.004305711711212013,0.01144922148583258,0.8581801458003726,0.7594514564605068,0.7594514564605068,0.01861938933244858,0.01797485224890266,0.00027727398313518153,0.8284729992095212
2021-01-21,4410,4442.0,-32.0,-0.05406722127027582,-0.00851832095465812,0.8360262521522838,0.7398462408427291,0.7398462408427291,0.017735336683751886,0.01757510309820052,0.00025823534096708806,0.8284729992095212
2021-01-22,4525,4293.0,232.0,0.025742887693134882,-0.03411893622981217,1.1557528779158865,1.0227901574476872,0.8953153543052886,0.02377855331817766,0.017045070586281404,0.0003357860050985933,0.8284729992095212
2021-01-25,4455,4369.0,86.0,-0.015590516229116861,0.01754836072687534,1.0488359793221018,0.9281734330284088,0.8953153543052886,0.02396436579139632,0.01892939448376319,0.0003758209801091677,0.8284729992095212
2021-01-26,4455,4310.0,145.0,0.0,-0.013596245853642358,1.0205000128934505,0.9030973565428766,0.8953153543052886,0.023217064151970116,0.018848319968449444,0.00036254198310904407,0.8284729992095212
