date,spot,futures,spread,r_s,r_f,h_theoretical,h_actual,h_final,sigma_s,sigma_f,cov_sf,rolling_corr
2021-01-06,4600,4518,82,0.0,0.005326244282674163,0.572711538214536,0.5068243701013594,0.5068243701013594,0.010834120671023073,0.016762060122466737,0.00016091284777741623,0.8860733166890175
2021-01-07,4620,4657,-37,0.004338401598598141,0.030302045954428532,0.5421919057520864,0.4798158457983066,0.4798158457983066,0.009914389993196828,0.016202522263836863,0.0001423371558484853,0.8860733166890175
2021-01-08,4700,4646,54,0.017167803622365498,-0.0023648296520227263,0.46812397357575775,0.4142690031643874,0.4142690031643874,0.009303074761409506,0.017609024050365133,0.00014515481815166983,0.8860733166890175
2021-01-11,4600,4458,142,-0.02150620522096362,-0.04130639938454033,0.5862560561979211,0.5188106692017002,0.5188106692017002,0.011217286148758025,0.016953919429915892,0.00016851073465672694,0.8860733166890175
2021-01-12,4550,4462,88,-0.010929070532190317,0.0008968610466636717,0.6111237251363293,0.5408174558728578,0.5408174558728578,0.013562440087031953,0.01966429345814004,0.00023631203371870575,0.8860733166890175
2021-01-13,4540,4438,102,-0.0022002209096024235,-0.005393271499938564,0.6137133263180213,0.5431091383345322,0.5431091383345322,0.013101767576224008,0.018916204281243975,0.0002196006112524857,0.8860733166890175
2021-01-14,4530,4429,101,-0.002205072558313981,-0.00202999956934099,0.5796039070237621,0.5129238115254532,0.5129238115254532,0.011936811844886685,0.018248480270609827,0.0001930121769218779,0.8860733166890175
2021-01-15,4560,4489,71,0.006600684031352093,0.013456134858733971,0.5506138270969992,0.4872688735371675,0.4872688735371675,0.01091411098773415,0.01756349376949083,0.00016985132348496058,0.8860733166890175
2021-01-18,4570,4503,67,0.0021905813798186818,0.0031138815196394593,0.53163243845182,0.4704711844706372,0.4704711844706372,0.010376468645412586,0.017294490183735422,0.00015901093842543966,0.8860733166890175
2021-01-19,4500,4384,116,-0.01543580812983925,-0.026782291673720236,0.5084833940182519,0.44998530444093093,0.44998530444093093,0.00956502070586043,0.016667819875228133,0.00014126493415029734,0.8860733166890175
2021-01-20,4500,4413,87,0.0,0.006593180641695763,0.5485231803880505,0.4854187437062394,0.4854187437062394,0.01085834011817692,0.01754034430312298,0.0001687606592956976,0.8860733166890175
2021-01-21,4480,4430,50,-0.004454350349380309,0.0038448537696341213,0.5185314976955313,0.4588774315889658,0.4588774315889658,0.009935598455674419,0.01697807889402122,0.00014946938135339648,0.8860733166890175
2021-01-22,4470,4362,108,-0.002234637801416377,-0.015468916277606971,0.5031936114939372,0.445304080968086,0.445304080968086,0.009300470172586285,0.016377192127150247,0.00013496277725841486,0.8860733166890175
2021-01-25,4470,4426,44,0.0,0.014565573849420688,0.4690458850818158,0.4150848540547043,0.4150848540547043,0.008618282969003497,0.0162807751168681,0.00012432700887916344,0.8860733166890175
2021-01-26,4490,4428,62,0.004464293128685528,0.0004517732175325538,0.4376421498514376,0.38729393792162625,0.38729393792162625,0.007984754179447382,0.01616635331201793,0.00011437820449433056,0.8860733166890175
2021-01-27,4550,4521,29,0.013274531208696108,0.020785193466077576,0.43755314391211375,0.38721517160364055,0.38721517160364055,0.007685798029148499,0.015564236358126607,0.00010599525973867427,0.8860733166890175
2021-01-28,4500,4423,77,-0.011049836186584935,-0.021915009426278387,0.5042567744417591,0.44624493313430014,0.44624493313430014,0.009110311296653927,0.016008518191217513,0.00012922722222582838,0.8860733166890175
2021-01-29,4490,4390,100,-0.0022246950221111624,-0.00748897179910967,0.5140480669374973,0.4549097937499976,0.4549097937499976,0.009551128831942392,0.016463441741280407,0.0001393301140787652,0.8860733166890175
2021-02-01,4450,4342,108,-0.008948605576014033,-0.010994155630979914,0.49034596711432643,0.43393448417197034,0.43393448417197034,0.008834826068174866,0.015964857797582516,0.00012497775435458985,0.8860733166890175
2021-02-02,4430,4307,123,-0.004504512121104541,-0.00809346538412659,0.5072074552565728,0.4488561550943123,0.4488561550943123,0.008950203857341087,0.015635686610531708,0.00012399938832259876,0.8860733166890175
2021-02-03,4440,4335,105,0.002254792387089083,0.006480004160531669,0.4934807561387574,0.4367086337511128,0.4367086337511128,0.008465299671362473,0.015199936498560223,0.00011401284126343753,0.8860733166890175
2021-02-04,4460,4387,73,0.004494389587839267,0.011924011951571787,0.47567840455929733,0.4209543403179623,0.4209543403179623,0.00791760811448895,0.014748580585130493,0.00010346986589278398,0.8860733166890175
2021-02-05,4510,4450,60,0.011148387482614201,0.014258473994071855,0.46404980265047513,0.4106635421685621,0.4106635421685621,0.007633124130683007,0.014574960654099396,9.857785737485197e-05,0.8860733166890175
2021-02-08,4590,4546,44,0.01758287055786688,0.021343629252202678,0.5204442016293488,0.46057008993747683,0.46057008993747683,0.008556017694373115,0.014566900644427479,0.00011043544626456795,0.8860733166890175
2021-02-09,4650,4616,34,0.012987195526811112,0.015280803775447046,0.6333861937888147,0.5605187555653227,0.5605187555653227,0.01084739337822361,0.0151749215917987,0.00014585506131385256,0.8860733166890175
2021-02-10,4650,4608,42,0.0,-0.0017346058122083075,0.6614072550664091,0.5853161549260257,0.5853161549260257,0.011341162778949225,0.015193516009503987,0.0001526811878434971,0.8860733166890175
