date,h_theoretical,h_actual,h_ecm_base,ect,beta0,beta1,r_squared_coint,sigma_ecm,sigma_f
2014-03-25,,0.4761390228481979,0.5380370958184636,,,,,,0.006885910636221972
2014-03-26,,0.4761390228481979,0.5380370958184636,,,,,,0.007723005501345355
2014-03-27,,0.4761390228481979,0.5380370958184636,,,,,,0.007551335467545657
2014-03-28,,0.4761390228481979,0.5380370958184636,,,,,,0.0074571005541772305
2014-03-31,,0.4761390228481979,0.5380370958184636,,,,,,0.007467734011231535
2014-04-01,,0.4761390228481979,0.5380370958184636,,,,,,0.0076259724997925485
2014-04-02,,0.4761390228481979,0.5380370958184636,,,,,,0.007467044634221551
2014-04-03,,0.4761390228481979,0.5380370958184636,,,,,,0.007517065099245148
2014-04-04,,0.4761390228481979,0.5380370958184636,,,,,,0.007520741424864114
2014-04-08,,0.4761390228481979,0.5380370958184636,,,,,,0.007712841713624732
2014-04-09,,0.4761390228481979,0.5380370958184636,,,,,,0.008127829718457874
2014-04-10,,0.4761390228481979,0.5380370958184636,,,,,,0.008190123731148765
2014-04-11,,0.4761390228481979,0.5380370958184636,,,,,,0.008004573746795736
2014-04-14,,0.4761390228481979,0.5380370958184636,,,,,,0.007863761556001707
2014-04-15,,0.4761390228481979,0.5380370958184636,,,,,,0.007692657235472287
2014-04-16,,0.4761390228481979,0.5380370958184636,,,,,,0.007564587162890168
2014-04-17,,0.4761390228481979,0.5380370958184636,,,,,,0.007719134192055654
2014-04-18,,0.4761390228481979,0.5380370958184636,,,,,,0.007557496838526351
2014-04-21,,0.4761390228481979,0.5380370958184636,,,,,,0.008583732255864701
2014-04-22,,0.4761390228481979,0.5380370958184636,,,,,,0.008431934621443921
2014-04-23,,0.4761390228481979,0.5380370958184636,,,,,,0.008302651893847848
2014-04-24,,0.4761390228481979,0.5380370958184636,,,,,,0.008355760111856762
2014-04-25,,0.4761390228481979,0.5380370958184636,,,,,,0.008193274560386609
2014-04-28,,0.4761390228481979,0.5380370958184636,,,,,,0.008043850960728597
2014-04-29,,0.4761390228481979,0.5380370958184636,,,,,,0.008470264323891967
2014-04-30,,0.4761390228481979,0.5380370958184636,,,,,,0.008477504002100037
2014-05-05,,0.4761390228481979,0.5380370958184636,,,,,,0.008351522546729146
2014-05-06,,0.4761390228481979,0.5380370958184636,,,,,,0.0081760554081436
2014-05-07,,0.4761390228481979,0.5380370958184636,,,,,,0.008001184660600787
2014-05-08,,0.4761390228481979,0.5380370958184636,,,,,,0.007863550589832869
2014-05-09,,0.4761390228481979,0.5380370958184636,,,,,,0.007828505419995375
2014-05-12,,0.4761390228481979,0.5380370958184636,,,,,,0.0076686788139778625
2014-05-13,,0.4761390228481979,0.5380370958184636,,,,,,0.007637636733121647
2014-05-14,,0.4761390228481979,0.5380370958184636,,,,,,0.007504066920246027
2014-05-15,,0.4761390228481979,0.5380370958184636,,,,,,0.0073434389559579065
2014-05-16,,0.4761390228481979,0.5380370958184636,,,,,,0.007414988380168819
2014-05-19,,0.4761390228481979,0.5380370958184636,,,,,,0.007567042847240523
2014-05-20,,0.4761390228481979,0.5380370958184636,,,,,,0.0074249043927301665
2014-05-21,,0.4761390228481979,0.5380370958184636,,,,,,0.007268342699701745
2014-05-22,,0.4761390228481979,0.5380370958184636,,,,,,0.007189025175897238
2014-05-23,,0.4761390228481979,0.5380370958184636,,,,,,0.007063488475081969
2014-05-26,,0.4761390228481979,0.5380370958184636,,,,,,0.00692809831051261
2014-05-27,,0.4761390228481979,0.5380370958184636,,,,,,0.007637821605130428
2014-05-28,,0.4761390228481979,0.5380370958184636,,,,,,0.007555748165698246
2014-05-29,,0.4761390228481979,0.5380370958184636,,,,,,0.007688010961123958
2014-05-30,,0.4761390228481979,0.5380370958184636,,,,,,0.007521826913248186
2014-06-03,,0.4761390228481979,0.5380370958184636,,,,,,0.00810445152222106
2014-06-04,,0.4761390228481979,0.5380370958184636,,,,,,0.00792204116340344
2014-06-05,,0.4761390228481979,0.5380370958184636,,,,,,0.007751196625423204
2014-06-06,,0.4761390228481979,0.5380370958184636,,,,,,0.007608445685758062
2014-06-09,,0.4761390228481979,0.5380370958184636,,,,,,0.0075085149192685744
2014-06-10,,0.4761390228481979,0.5380370958184636,,,,,,0.007502458544011158
2014-06-11,,0.4761390228481979,0.5380370958184636,,,,,,0.007360196144139417
2014-06-12,,0.4761390228481979,0.5380370958184636,,,,,,0.0072292264633127545
2014-06-13,,0.4761390228481979,0.5380370958184636,,,,,,0.007159920514117045
2014-06-16,,0.4761390228481979,0.5380370958184636,,,,,,0.007019503800571917
2014-06-17,,0.4761390228481979,0.5380370958184636,,,,,,0.007088961320141318
2014-06-18,,0.4761390228481979,0.5380370958184636,,,,,,0.007022160154315812
2014-06-19,,0.1267942856678495,0.5380370958184636,,,,,,0.007203058418167862
2014-06-20,,0.12912030951176018,0.5380370958184636,14.387757455538576,3818.072052955696,-0.13192794704430588,0.13609581999819143,,0.0070573705738699284
2014-06-23,0.14327754280466992,0.1307120262821618,0.5380370958184636,15.821672487805245,3832.914729372004,-0.1360631903759275,0.15584874931795056,0.003620092363308482,0.007015145753877281
2014-06-24,0.14853435669190806,0.1297901823509047,0.5380370958184636,12.93603138811568,3815.994939179649,-0.13069194715654014,0.15394701696861723,0.00371343677530324,0.007067546656130294
2014-06-25,0.15130186959995048,0.13368063140158606,0.5380370958184636,13.077808208834995,3805.1960903332247,-0.12721225624758503,0.15332955684854033,0.003728739003200253,0.007031467086118837
2014-06-26,0.14353785512956074,0.13786425979710423,0.5380370958184636,16.33125129200289,3798.02193038363,-0.12480517520350387,0.15638045991149385,0.0035713917798473617,0.0069144935912504105
2014-06-27,0.1686439431928721,0.1412904974358389,0.5380370958184636,13.637969990156762,3776.2378930958394,-0.1180011692148899,0.14728781037657812,0.004057235250227039,0.007246877595823913
2014-06-30,0.1669150432393474,0.1424720947120308,0.5380370958184636,11.165806427763073,3754.8841556645502,-0.11139682352170222,0.13302399142768495,0.0040089745414740394,0.007197665648230823
2014-07-01,0.1678925993507591,0.14432087401003035,0.5380370958184636,11.637864212614659,3719.711829920485,-0.10059189257228285,0.11461603497832329,0.004011110827070877,0.007180505101998022
2014-07-02,0.1579778942104346,0.14282512440789644,0.5380370958184636,12.356348967341091,3689.862060271588,-0.09135985769012361,0.10229073414880174,0.0038302661091472612,0.007068656820795372
2014-07-03,0.15398345816325829,0.14018064149523196,0.5380370958184636,21.74664006537887,3632.527802469245,-0.07379892523704656,0.07673766094070822,0.0037576696132971855,0.007024051196199552
2014-07-04,0.1601929579408153,0.13729256467616516,0.5380370958184636,20.8228846898528,3584.2500674329012,-0.059005732644511144,0.04889956720453659,0.0037599276337406894,0.006890708621488331
2014-07-07,0.15197371478279312,0.14612726199756065,0.5380370958184636,19.80030136339792,3535.61881440452,-0.04414666538188161,0.02471431472071095,0.0035959612461030866,0.006766076019084272
2014-07-08,0.15157496532303155,0.15412669105688195,0.5380370958184636,10.50112717865295,3587.6675900191462,-0.0598335498785626,0.04027996653577315,0.0035569694512543808,0.00670150747631387
2014-07-09,0.20789393407631931,0.1549972407639166,0.5380370958184636,9.607380316872423,3668.5939762177118,-0.08435456535311836,0.0734589618371283,0.004190722035732219,0.006741771933741674
2014-07-10,0.19918023234842355,0.15613896328613824,0.5380370958184636,32.67304424348322,3732.583980700372,-0.10374309643745655,0.10049358937693664,0.004077059438405262,0.006700852149041383
2014-07-11,0.16511156378556127,0.1577431599656,0.5380370958184636,34.65182681130591,3798.716749258156,-0.12368898146901919,0.1198112910207082,0.003878315497119968,0.007001006811390985
2014-07-14,0.15842444703334532,0.147925681821668,0.5380370958184636,38.720162224797605,3883.15121668592,-0.14918887601388764,0.14110328267369632,0.0037761714107048855,0.006958997970288385
2014-07-15,0.16063867656199052,0.14052896807846982,0.5380370958184636,38.34517579628755,3909.001917176043,-0.15694853957509847,0.13613368611245502,0.003849622384363385,0.007045294992635276
2014-07-16,0.1524251825631034,0.13987800494392458,0.5380370958184636,35.31729083112987,3896.456465501279,-0.15304239124773,0.11258278084747941,0.003679076535246069,0.006912204373444617
2014-07-17,0.15738879969935402,0.15352543476860112,0.5380370958184636,32.11485379829219,3857.2648069808392,-0.14103956153219088,0.09049722555410622,0.0037224474147457857,0.006882524557136674
2014-07-18,0.16143362207538048,0.1673021997674425,0.5380370958184636,24.41256234126422,3807.47221931825,-0.12572795532952208,0.07008883562950563,0.0037553653661734315,0.0068558500630772
2014-07-21,0.23553242554276774,0.17847771694019338,0.5380370958184636,14.727557100956801,3783.2812373763677,-0.11815127724644481,0.06160306989142106,0.005179299336262635,0.007828017165648429
2014-07-22,0.23847739880544458,0.1859003400777407,0.5380370958184636,14.638008840574003,3716.673480486016,-0.09778195049500615,0.041174421177590625,0.0051136487785879755,0.007680922673302385
2014-07-23,0.21556685458914573,0.19011979680373728,0.5380370958184636,3.715171143772295,3663.4386640473413,-0.08149903453054108,0.026286086171785628,0.004755965081638659,0.007513698683203621
2014-07-24,0.19932662042649618,0.17886000941388225,0.5380370958184636,4.336740743297014,3555.2199142455424,-0.048526963196119044,0.009167427291238206,0.004488396918913837,0.0073741966313528
2014-07-25,0.1852735525772611,0.16513805577415022,0.5380370958184636,4.066388581609317,3492.142158653333,-0.029207209239508813,0.003509839194404618,0.004265028590794944,0.007268107500161911
2014-07-28,0.17191462679008682,0.1559808170644712,0.5380370958184636,3.476343825123422,3375.233098793452,0.0064516840549770915,0.00017515884312058194,0.004034917372306282,0.007138128159678635
2014-07-29,0.160948360740959,0.15995776667233746,0.5380370958184636,1.9220840554958158,3274.0882601079875,0.03734628187846889,0.0062309146772518975,0.003836848290543747,0.007015158025388046
2014-07-30,0.16382845587945893,0.16368968882925644,0.5380370958184636,11.996841610103274,3172.9174786640724,0.06820778173509823,0.021058828429240006,0.003898626035008145,0.007065176563248552
2014-07-31,0.22179638571094065,0.16745624417341262,0.5380370958184636,12.345666624863043,3135.213595886107,0.0797692211212857,0.027364198831249076,0.00455043496367289,0.007087315873045512
2014-08-01,0.2063589127638535,0.17092384818615441,0.5380370958184636,2.679520376760138,3111.5738426698786,0.08706478883405278,0.031534726465095475,0.004326077263602174,0.006985359566651606
2014-08-04,0.1931956644845691,0.17400642539208733,0.5380370958184636,1.627198409529683,3089.81447157925,0.09378672644717945,0.03746298896561573,0.004119516718737177,0.006874699058452311
2014-08-05,0.18054032341295018,0.16782819113080844,0.5380370958184636,-1.0583272193739504,3039.8239178283366,0.10913426265590254,0.05383203007690418,0.003927690182332241,0.006780414204351164
2014-08-06,0.18124501709297994,0.16215776209999502,0.5380370958184636,-5.46581179818395,2942.5524071236628,0.13884625215192592,0.09143902956022865,0.003975777476356371,0.006850072076592122
2014-08-07,0.1868893621347148,0.15906983039064557,0.5380370958184636,-6.690696981533165,2925.8594600660917,0.14396144817827583,0.10042120633404239,0.004119845760293544,0.006990283285561964
2014-08-08,0.1743209887397577,0.15756120212403435,0.5380370958184636,-4.346056271409452,2897.3214464876964,0.15271825595894972,0.12055459295954585,0.0039133049244731806,0.006875035721959787
2014-08-11,0.17574885032674475,0.1621401699393443,0.5380370958184636,-13.725261288891033,2895.554932699434,0.15334047332210532,0.12854086487972116,0.003948934851054919,0.00690939199371789
2014-08-12,0.17201657370659673,0.1636618741326108,0.5380370958184636,-24.975301654264513,2951.088399495756,0.13654840618487007,0.11160433737459297,0.0038400347087317512,0.006791350005303434
2014-08-13,0.20711618524948122,0.1699009520036181,0.5380370958184636,-22.633808616868464,3049.9442528440095,0.10655273588303893,0.07225689214673181,0.004168571661392467,0.0067187172160792915
2014-08-14,0.19548699082667054,0.18553938374100312,0.5380370958184636,-19.734170654322952,3130.8951289488364,0.08201313047757375,0.044969965046821936,0.00402572798918247,0.006678694931270745
2014-08-15,0.20957177871094887,0.19538488653788194,0.5380370958184636,-31.521680907051632,3149.6958843825096,0.07635712447681686,0.04173806728920715,0.0043701037351876575,0.00700215074746427
2014-08-18,0.26410598964297033,0.21924670359261714,0.5380370958184636,-39.71909111895866,3164.2712792270077,0.07182666622695277,0.03283763204078449,0.0049432754274025105,0.0070555649409902565
2014-08-19,0.22764366450896184,0.23555890885836187,0.5380370958184636,-60.20349460703801,3135.954464051929,0.08031885427206964,0.03562981733115922,0.004605678718216174,0.0070806310488442
2014-08-20,0.3419354516087352,0.2516433904644207,0.5380370958184636,-67.2611011005788,3087.835766007743,0.09468339507124712,0.035131901544346644,0.005590094083742189,0.007012181715655881
2014-08-21,0.2876509505781281,0.23963632636979512,0.5380370958184636,-75.97826071984855,2955.151495952803,0.1346447051823596,0.05016336272342592,0.005174511426537265,0.007076891764204447
2014-08-22,0.30044909978518125,0.23209381372592908,0.5380370958184636,-83.88222344521591,2852.6736378646056,0.16538249862410037,0.05621882447572768,0.005199200349265732,0.006957563992875607
2014-08-25,0.19626607750833605,0.20151908606775784,0.5380370958184636,-86.1382383338887,2429.778280454768,0.29352976736022596,0.1443907458558774,0.005063378355428371,0.00838347105514366
2014-08-26,0.1850284680711184,0.18719518972696006,0.5380370958184636,-75.65357511930142,1995.3748669294228,0.4251507267600373,0.25402926579947427,0.004900700298379515,0.00835689561444762
2014-08-27,0.1691882403400677,0.1646929173008049,0.5380370958184636,-78.81214563842377,1631.7779764632833,0.5353420092035144,0.3617580790064383,0.0046120543691253076,0.00822461242457774
2014-08-28,0.2067209362526209,0.16485966315597878,0.5380370958184636,-50.4367366393235,1280.8668834610253,0.641625112764463,0.45881251015693825,0.004983191058865038,0.008039358893730038
