date,spot,futures,spread,r_s,r_f,h_theoretical,h_actual,h_final,sigma_s,sigma_f,cov_sf,rolling_corr
2021-01-05,4600,4494,106,0.0021762794225954484,0.0004451368869407433,0.5738221763770632,0.5078072357319144,0.5078072357319144,0.010501068370611644,0.016251619305388938,0.00015155511873784727,0.8880562653575602
2021-01-06,4600,4518,82,0.0,0.005326244282674163,0.5548796201431709,0.49104391163112476,0.49104391163112476,0.009783358585706801,0.015657761743051345,0.00013603734106707333,0.8880562653575602
2021-01-07,4620,4657,-37,0.004338401598598141,0.030302045954428532,0.5330734471339617,0.4717464133928865,0.4717464133928865,0.00910005882239141,0.015159945211670207,0.00012251303930113118,0.8880562653575602
2021-01-08,4700,4646,54,0.017167803622365498,-0.0023648296520227263,0.46088744458483655,0.40786499520782,0.40786499520782,0.00866549039524719,0.0166970116637198,0.00012849090216122462,0.8880562653575602
2021-01-11,4600,4458,142,-0.02150620522096362,-0.04130639938454033,0.5784547829448682,0.5119068875618303,0.5119068875618303,0.01048253162907451,0.01609300876140503,0.0001498110720445072,0.8880562653575602
2021-01-12,4550,4462,88,-0.010929070532190317,0.0008968610466636717,0.5961964238458881,0.5276074547308744,0.5276074547308744,0.012702428374171596,0.01892072922908817,0.00021343473931525737,0.8880562653575602
2021-01-13,4540,4438,102,-0.0022002209096024235,-0.005393271499938564,0.6054568911543997,0.5358025585437166,0.5358025585437166,0.01242101591311347,0.018218573716643736,0.00020096108878268903,0.8880562653575602
2021-01-14,4530,4429,101,-0.002205072558313981,-0.00202999956934099,0.5799975304433345,0.5132721508348093,0.5132721508348093,0.011491147554439472,0.017594532814765463,0.00017954843478782515,0.8880562653575602
2021-01-15,4560,4489,71,0.006600684031352093,0.013456134858733971,0.5583621951193588,0.49412583638881313,0.49412583638881313,0.010657502789819095,0.016950399236003694,0.0001604264115823548,0.8880562653575602
2021-01-18,4570,4503,67,0.0021905813798186818,0.0031138815196394593,0.5425331815967243,0.48011785982011,0.48011785982011,0.010217750820528435,0.01672512934107958,0.00015176278056208532,0.8880562653575602
2021-01-19,4500,4384,116,-0.01543580812983925,-0.026782291673720236,0.5245898471150557,0.46423880275668655,0.46423880275668655,0.009531464862475882,0.016135419195981257,0.00013657788610832973,0.8880562653575602
2021-01-20,4500,4413,87,0.0,0.006593180641695763,0.5534883941644689,0.4898127381986451,0.4898127381986451,0.010627088253267187,0.017050858528060334,0.00016091666413188183,0.8880562653575602
2021-01-21,4480,4430,50,-0.004454350349380309,0.0038448537696341213,0.529656968140902,0.46872298065566553,0.46872298065566553,0.00985462103241661,0.01652287891402545,0.00014459928003832058,0.8880562653575602
2021-01-22,4470,4362,108,-0.002234637801416377,-0.015468916277606971,0.5181507980932248,0.4585405292860397,0.4585405292860397,0.009308541754335528,0.015953866821590466,0.00013188278089397518,0.8880562653575602
2021-01-25,4470,4426,44,0.0,0.014565573849420688,0.486976716498108,0.4309528464585027,0.4309528464585027,0.008711832560128623,0.015886996699560434,0.00012291129875400124,0.8880562653575602
2021-01-26,4490,4428,62,0.004464293128685528,0.0004517732175325538,0.4577808204980779,0.40511577035228136,0.40511577035228136,0.00814564598652085,0.015801867683849103,0.0001143074233050889,0.8880562653575602
2021-01-27,4550,4521,29,0.013274531208696108,0.020785193466077576,0.45770815828596956,0.4050514675097076,0.4050514675097076,0.007847933407403876,0.015226747232675569,0.00010612139011028168,0.8880562653575602
2021-01-28,4500,4423,77,-0.011049836186584935,-0.021915009426278387,0.5094222836962388,0.45081618026215825,0.45081618026215825,0.009003188312525598,0.01569491175596045,0.00012548612105952762,0.8880562653575602
2021-01-29,4490,4390,100,-0.0022246950221111624,-0.00748897179910967,0.5151853754670496,0.45591626147526515,0.45591626147526515,0.009379664483052304,0.016168296321639533,0.0001346765697677065,0.8880562653575602
