date,spot,futures,r_s,r_f,spread
2017-01-16,3810.0,3721.0,0.010554187678690171,0.04254792992353676,89.0
2017-01-17,3780.0,3629.0,-0.007905179507113261,-0.025035321133552155,151.0
2017-01-18,3760.0,3622.0,-0.005305052229693229,-0.001930768769711623,138.0
2017-01-19,3740.0,3551.0,-0.005333345975362617,-0.019797105500270844,189.0
2017-01-20,3740.0,3452.0,0.0,-0.028275480739769328,288.0
2017-01-23,3740.0,3462.0,0.0,0.002892683532836036,278.0
2017-01-24,3740.0,3585.0,0.0,0.03491201729756609,155.0
2017-01-25,3740.0,3600.0,0.0,0.004175371410480592,140.0
2017-01-26,3740.0,3660.0,0.0,0.016529301951210506,80.0
2017-02-03,3740.0,3382.0,0.0,-0.07899589693688634,358.0
2017-02-06,3710.0,3385.0,-0.008053734807096827,0.000886655887849698,325.0
2017-02-07,3710.0,3469.0,0.0,0.02451246162337443,241.0
2017-02-08,3750.0,3533.0,0.010723963362975642,0.018281000389395435,217.0
2017-02-09,3740.0,3489.0,-0.0026702285558789208,-0.012532206172371144,251.0
2017-02-10,3740.0,3620.0,0.0,0.03685886363304253,120.0
2017-02-13,3800.0,3730.0,0.015915455305899582,0.029934207818044463,70.0
2017-02-14,3830.0,3728.0,0.007863736460214451,-0.0005363368323794005,102.0
2017-02-15,3810.0,3677.0,-0.005235614053945052,-0.013774694504209838,133.0
2017-02-16,3810.0,3653.0,0.0,-0.006548454505989527,157.0
2017-02-17,3840.0,3741.0,0.007843177461025879,0.023804207552863617,99.0
2017-02-20,3860.0,3762.0,0.00519481687710393,0.005597775512829458,98.0
2017-02-21,3890.0,3780.0,0.007741974153615459,0.0047732787526575905,110.0
2017-02-22,3870.0,3679.0,-0.0051546505886645375,-0.02708303350885899,191.0
2017-02-23,3840.0,3608.0,-0.007782140442054963,-0.019487373922260087,232.0
2017-02-24,3740.0,3591.0,-0.026386755173194887,-0.004722886956431482,149.0
2017-02-27,3860.0,3728.0,0.03158157205029884,0.03744118157939891,132.0
2017-02-28,3810.0,3549.0,-0.013037994338129943,-0.04920602315898529,261.0
2017-03-01,3790.0,3594.0,-0.005263170044274644,0.01259991469700782,196.0
2017-03-02,3780.0,3579.0,-0.0026420094628386965,-0.0041823565774785285,201.0
2017-03-03,3730.0,3573.0,-0.013315775975772175,-0.0016778527426159757,157.0
2017-03-06,3710.0,3467.0,-0.005376357036380406,-0.03011591233838638,243.0
2017-03-07,3690.0,3478.0,-0.005405418566907935,0.0031677492292049992,212.0
2017-03-08,3660.0,3423.0,-0.008163310639160981,-0.015940056384042972,237.0
2017-03-09,3590.0,3372.0,-0.019310944913087397,-0.0150113194084392,218.0
2017-03-10,3610.0,3423.0,0.005555569844601964,0.015011319408439344,187.0
2017-03-13,3620.0,3570.0,0.00276625349289011,0.042048236243499404,50.0
2017-03-14,3620.0,3538.0,0.0,-0.009004000053954143,82.0
2017-03-15,3670.0,3596.0,0.013717636228799126,0.016260520871780326,74.0
2017-03-16,3690.0,3578.0,0.005434795985956995,-0.005018131522846476,112.0
2017-03-17,3650.0,3542.0,-0.010899290458035631,-0.010112445725885658,108.0
2017-03-20,3640.0,3533.0,-0.0027434859457508326,-0.002544170983633601,107.0
2017-03-21,3590.0,3453.0,-0.013831479148461737,-0.02290394996915293,137.0
2017-03-22,3460.0,3358.0,-0.03688361343055462,-0.027897859752506166,102.0
2017-03-23,3440.0,3346.0,-0.005797117684325958,-0.003579956090716891,94.0
2017-03-24,3410.0,3353.0,-0.008759180089881578,0.0020898649194592365,57.0
2017-03-27,3310.0,3229.0,-0.02976410190645386,-0.03768297570795335,81.0
2017-03-28,3310.0,3086.0,0.0,-0.045296737835169014,224.0
2017-03-29,3330.0,3213.0,0.006024114603380876,0.04032932619275235,117.0
2017-03-30,3350.0,3191.0,0.005988041844622693,-0.0068707328376149636,159.0
2017-03-31,3320.0,3165.0,-0.008995562908577873,-0.008181291699967003,155.0
2017-04-05,3310.0,3170.0,-0.003016593539425679,0.0015785322930497896,140.0
2017-04-06,3300.0,3161.0,-0.003025720916536956,-0.0028431546557085305,139.0
2017-04-07,3220.0,3078.0,-0.02454110891611766,-0.026608397816793177,142.0
2017-04-10,3210.0,3068.0,-0.003110422414392391,-0.003254151911677785,142.0
2017-04-11,3150.0,3030.0,-0.018868484304382805,-0.01246326398373198,120.0
2017-04-12,3020.0,2913.0,-0.042145621450763386,-0.039379141543980256,107.0
2017-04-13,3020.0,2954.0,0.0,0.013976706131890474,66.0
2017-04-14,3030.0,2984.0,0.0033057881344994103,0.010104498232326259,46.0
2017-04-17,3030.0,2973.0,0.0,-0.003693138325553763,57.0
2017-04-18,2940.0,2881.0,-0.030153038170687558,-0.03143408791356914,59.0
2017-04-19,2940.0,2893.0,0.0,0.004156569891606721,47.0
2017-04-20,2920.0,2930.0,-0.006825965070399871,0.012708397034977992,-10.0
2017-04-21,2970.0,2961.0,0.01697833653441783,0.010524626090478198,9.0
2017-04-24,2930.0,2956.0,-0.013559529785632362,-0.0016900460334989158,-26.0
2017-04-25,2980.0,2992.0,0.016920877488337177,0.012105057026275397,-12.0
2017-04-26,3040.0,3020.0,0.01993421490081733,0.009314771274547388,20.0
2017-04-27,3040.0,3063.0,0.0,0.014137996463859919,-23.0
2017-04-28,3120.0,3149.0,0.025975486403260736,0.027690114268249407,-29.0
2017-05-02,3180.0,3142.0,0.01904819497069441,-0.0022254022854581368,38.0
2017-05-03,3150.0,3112.0,-0.00947874395454377,-0.009593933517284223,38.0
2017-05-04,2960.0,2891.0,-0.0622131845015727,-0.07366314328193618,69.0
2017-05-05,2940.0,2887.0,-0.006779686985378804,-0.0013845623534109496,53.0
2017-05-08,2980.0,2931.0,0.013513719166722855,0.015125761047957431,49.0
2017-05-09,2980.0,2895.0,0.0,-0.012358550703796848,85.0
2017-05-10,3010.0,2930.0,0.010016778243471209,0.012017312004017268,80.0
2017-05-11,3010.0,2952.0,0.0,0.007480483709250192,58.0
2017-05-12,2990.0,2840.0,-0.006666691358189345,-0.03867885456511137,150.0
2017-05-15,3050.0,2916.0,0.019868203216725184,0.02640876197329701,134.0
2017-05-16,3050.0,2916.0,0.0,0.0,134.0
2017-05-17,3130.0,3037.0,0.02589141393274149,0.04065737191719992,93.0
2017-05-18,3150.0,3048.0,0.0063694482854799285,0.0036154517607881443,102.0
2017-05-19,3200.0,3117.0,0.015748356968139112,0.022385362960800154,83.0
2017-05-22,3300.0,3170.0,0.030771658666753687,0.016860587103989116,130.0
2017-05-23,3260.0,3153.0,-0.012195273093818243,-0.005377207326265492,107.0
2017-05-24,3220.0,3128.0,-0.012345835822299379,-0.007960557879859142,92.0
2017-05-25,3240.0,3133.0,0.00619197024792098,0.0015971892869900458,107.0
2017-05-26,3200.0,3116.0,-0.012422519998557209,-0.005440883961552829,84.0
2017-05-31,3190.0,3037.0,-0.0031298930089277044,-0.025679941944890167,153.0
2017-06-01,3160.0,3021.0,-0.009448889197932507,-0.0052822836590768,139.0
2017-06-02,3140.0,3012.0,-0.00634922767865878,-0.0029835924668878237,128.0
2017-06-05,3100.0,2936.0,-0.012820688429061434,-0.025556199185377975,164.0
2017-06-06,3100.0,2938.0,0.0,0.000680966999416341,162.0
2017-06-07,3130.0,2957.0,0.009630893060961366,0.00644616311865452,173.0
2017-06-08,3150.0,2974.0,0.0063694482854799285,0.005732607167623122,176.0
2017-06-09,3210.0,3074.0,0.018868484304382736,0.033071797078440796,136.0
2017-06-12,3250.0,3104.0,0.012384059199721622,0.009711957204568189,146.0
2017-06-13,3230.0,3006.0,-0.0061728591070809675,-0.03208131099018957,224.0
2017-06-14,3260.0,3120.0,0.009245058144051209,0.03722271049060814,140.0
2017-06-15,3300.0,3185.0,0.012195273093818206,0.02061928720273561,115.0
2017-06-16,3330.0,3164.0,0.009049835519917856,-0.006615239118719205,166.0
2017-06-19,3390.0,3236.0,0.01785761740000647,0.02250094929083782,154.0
2017-06-20,3390.0,3228.0,0.0,-0.002475248788542877,162.0
2017-06-21,3350.0,3197.0,-0.011869575555383882,-0.00964988032999801,153.0
2017-06-22,3380.0,3194.0,0.008915363657952329,-0.0009388202848837569,186.0
2017-06-23,3380.0,3238.0,0.0,0.01368180546262264,142.0
2017-06-26,3380.0,3288.0,0.0,0.015323621938489995,92.0
2017-06-27,3470.0,3350.0,0.026278884463840434,0.018680868643041533,120.0
2017-06-28,3520.0,3389.0,0.01430639565123793,0.011574546787939238,131.0
2017-06-29,3520.0,3377.0,0.0,-0.003547151221483635,143.0
2017-06-30,3500.0,3383.0,-0.005698021114637779,0.0017751483951408391,117.0
2017-07-03,3570.0,3460.0,0.01980262729617973,0.022505699271061465,110.0
2017-07-04,3560.0,3391.0,-0.0028050509276086096,-0.020143725926131274,169.0
2017-07-05,3590.0,3430.0,0.00839165763624838,0.01143539803434704,160.0
2017-07-06,3560.0,3414.0,-0.008391657636248401,-0.004675636805599702,146.0
2017-07-07,3560.0,3444.0,0.0,0.008748962193235545,116.0
2017-07-10,3590.0,3452.0,0.00839165763624838,0.002320186655697126,138.0
2017-07-11,3670.0,3569.0,0.022039459566291504,0.033331671286841766,101.0
2017-07-12,3690.0,3590.0,0.005434795985956995,0.005866757992164242,100.0
2017-07-13,3730.0,3680.0,0.010781775603288413,0.024760549680652118,50.0
2017-07-14,3700.0,3598.0,-0.008075414005545418,-0.022534616652498153,102.0
2017-07-17,3810.0,3698.0,0.029296369488430757,0.027413997436591647,112.0
2017-07-18,3810.0,3657.0,0.0,-0.011148993797688939,153.0
2017-07-19,3850.0,3731.0,0.010443959161083314,0.020033155071776672,119.0
2017-07-20,3760.0,3617.0,-0.023654190897889716,-0.031031341269059903,143.0
2017-07-21,3750.0,3629.0,-0.002663117419483662,0.003312175260972284,121.0
2017-07-24,3750.0,3586.0,0.0,-0.011919753047992143,164.0
2017-07-25,3750.0,3631.0,0.0,0.012470717249257525,119.0
2017-07-26,3800.0,3644.0,0.013245226750020723,0.003573886965513079,156.0
2017-07-27,3770.0,3666.0,-0.007926065272420716,0.006019170019801385,104.0
2017-07-28,3790.0,3660.0,0.00529101763441568,-0.0016380020042383583,130.0
2017-07-31,3850.0,3802.0,0.015707129205357877,0.03806409665296264,48.0
2017-08-01,3860.0,3766.0,0.002594035177046528,-0.009513813831276785,94.0
2017-08-02,3860.0,3797.0,0.0,0.008197851014704702,63.0
2017-08-03,3890.0,3809.0,0.007741974153615459,0.003155406246801658,81.0
2017-08-04,3940.0,3897.0,0.01277156567948754,0.022840338860105155,43.0
2017-08-07,4120.0,4030.0,0.0446724400515926,0.03355934960201939,90.0
2017-08-08,4100.0,4010.0,-0.004866189651172899,-0.004975134640113843,90.0
2017-08-09,4080.0,4098.0,-0.004889985294191792,0.021707808498230292,-18.0
2017-08-10,4160.0,4073.0,0.019418085857101516,-0.0061192211504324705,87.0
2017-08-11,4080.0,3937.0,-0.019418085857101627,-0.03396081670467505,143.0
2017-08-14,4010.0,3876.0,-0.017305747097592566,-0.015615317933080707,134.0
2017-08-15,3930.0,3840.0,-0.02015181543730793,-0.009331327428884305,90.0
2017-08-16,4030.0,3829.0,0.025126950077421644,-0.0028686941044779785,201.0
2017-08-17,4090.0,3942.0,0.014778594096118683,0.029084536235370998,148.0
2017-08-18,4090.0,4021.0,0.0,0.019842419184608426,69.0
2017-08-21,4140.0,4068.0,0.012150817782512528,0.011620850271176483,72.0
2017-08-22,4140.0,4047.0,0.0,-0.005175612292584987,93.0
2017-08-23,4020.0,3865.0,-0.02941388520629334,-0.04601418385434319,155.0
2017-08-24,4070.0,3962.0,0.012361096823573926,0.02478726623697384,108.0
2017-08-25,4120.0,4050.0,0.012210163906931337,0.021967932842088617,70.0
2017-08-28,4160.0,4081.0,0.00966191091173689,0.007625175305220822,79.0
2017-08-29,4120.0,4054.0,-0.009661910911736859,-0.006638008393860343,66.0
2017-08-30,4090.0,4068.0,-0.007308193306724641,0.003447430156505254,22.0
2017-08-31,4060.0,4072.0,-0.007361996441069082,0.0009828010619080778,-12.0
2017-09-01,4150.0,4251.0,0.021925360628965683,0.043019970128431395,-101.0
2017-09-04,4300.0,4284.0,0.03550668845690982,0.007732903208849315,16.0
2017-09-05,4320.0,4338.0,0.004640379556502301,0.012526259819180256,-18.0
2017-09-06,4240.0,4222.0,-0.01869213301215252,-0.027104462978553786,18.0
2017-09-07,4250.0,4217.0,0.0023557136924589835,-0.001184974661706091,33.0
2017-09-08,4220.0,4151.0,-0.007083854888405044,-0.015774705693521126,69.0
2017-09-11,4180.0,4161.0,-0.009523881511255479,0.0024061609299024806,19.0
2017-09-12,4200.0,4177.0,0.0047732787526575905,0.003837855514234055,23.0
2017-09-13,4180.0,4119.0,-0.00477327875265766,-0.013982870061094627,61.0
2017-09-14,4140.0,4078.0,-0.00961545869944198,-0.01000374330168025,62.0
2017-09-15,4140.0,4065.0,0.0,-0.003192929152489554,75.0
2017-09-18,4130.0,4046.0,-0.002418380864281638,-0.004685004254220239,84.0
2017-09-19,4130.0,3982.0,0.0,-0.01594453310354913,148.0
2017-09-20,4080.0,3993.0,-0.012180418556871072,0.0027586224390796607,87.0
2017-09-21,4020.0,3890.0,-0.014815085785140587,-0.026133670450729365,130.0
2017-09-22,3910.0,3765.0,-0.027744528633655334,-0.032661296378498066,145.0
2017-09-25,3910.0,3820.0,0.0,0.014502561366626901,90.0
2017-09-26,3910.0,3846.0,0.0,0.0067832245481041316,64.0
2017-09-27,3960.0,3919.0,0.012706651269114883,0.01880287205090644,41.0
2017-09-28,3960.0,3880.0,0.0,-0.010001365582312283,80.0
2017-09-29,3960.0,3978.0,0.0,0.024944026796598295,-18.0
2017-10-09,4130.0,4007.0,0.04203338170655232,0.007263651222227021,123.0
2017-10-10,4000.0,3850.0,-0.031983045853050764,-0.039969683354314625,150.0
2017-10-11,3960.0,3814.0,-0.01005033585350145,-0.009394641121465513,146.0
2017-10-12,4070.0,4002.0,0.027398974188114347,0.04811572898331435,68.0
2017-10-13,4160.0,4128.0,0.021872074818668312,0.03099879201772004,32.0
2017-10-16,4190.0,4170.0,0.007185659660874533,0.010123007631448378,20.0
2017-10-17,4190.0,4049.0,0.0,-0.029446098760685963,141.0
2017-10-18,4160.0,4035.0,-0.007185659660874486,-0.003463635328111909,125.0
2017-10-19,4070.0,3916.0,-0.02187207481866833,-0.029935577053648146,154.0
2017-10-20,4190.0,4113.0,0.029057734479542765,0.04908196458002317,77.0
2017-10-23,4170.0,4040.0,-0.0047846981233362704,-0.017907997275228307,130.0
2017-10-24,4170.0,4078.0,0.0,0.00936198017920474,92.0
2017-10-25,4140.0,4053.0,-0.00722024797348702,-0.0061493245060919785,87.0
2017-10-26,4060.0,3946.0,-0.019512814223581715,-0.02675494004574793,114.0
2017-10-27,3980.0,3834.0,-0.019901154317294913,-0.028793762976970862,146.0
2017-10-30,3960.0,3836.0,-0.005037794029957181,0.0005215123977389679,124.0
2017-10-31,4020.0,3886.0,0.015037877364540502,0.012950193934056596,134.0
2017-11-01,3960.0,3785.0,-0.015037877364540559,-0.026334464065836196,175.0
2017-11-02,3960.0,3831.0,0.0,0.0120799788290999,129.0
2017-11-03,3960.0,3823.0,0.0,-0.0020904110042362254,137.0
2017-11-06,4060.0,3970.0,0.024938948347252146,0.037730639984823316,90.0
2017-11-07,4020.0,3924.0,-0.00990107098271157,-0.011654552995982403,96.0
2017-11-08,4000.0,3930.0,-0.004987541511039051,0.0015278841780531714,70.0
2017-11-09,4030.0,3942.0,0.0074720148387010564,0.0030487828493585096,88.0
2017-11-10,4070.0,4011.0,0.009876623495912099,0.01735237805738733,59.0
2017-11-13,4100.0,4059.0,0.007343974255758505,0.011896051068844936,41.0
2017-11-14,4140.0,4079.0,0.009708814126960903,0.004915222478660829,61.0
2017-11-15,4100.0,4036.0,-0.009708814126960938,-0.010597757844058904,64.0
2017-11-16,4080.0,4019.0,-0.004889985294191792,-0.0042209870242984155,61.0
2017-11-17,4040.0,3934.0,-0.009852296443011594,-0.02137639550019669,106.0
2017-11-20,4070.0,3990.0,0.007398307481444925,0.014134510934904716,80.0
2017-11-21,4100.0,3863.0,0.007343974255758505,-0.03234714721762784,237.0
2017-11-22,4120.0,3899.0,0.004866189651172906,0.009276026316316003,221.0
2017-11-23,4100.0,3857.0,-0.004866189651172899,-0.010830430774369553,243.0
2017-11-24,4080.0,3862.0,-0.004889985294191792,0.0012955047802320448,218.0
2017-11-27,4120.0,3840.0,0.009756174945364656,-0.005712817406687166,280.0
2017-11-28,4140.0,3917.0,0.004842624475787991,0.019853688084058733,223.0
2017-11-29,4170.0,3973.0,0.007220247973487097,0.014195422148767699,197.0
2017-11-30,4220.0,3968.0,0.011919092237210284,-0.001259287409835529,252.0
2017-12-01,4220.0,3989.0,0.0,0.005278383500643285,231.0
2017-12-04,4280.0,4074.0,0.014117881545785022,0.02108474488134456,206.0
2017-12-05,4280.0,4050.0,0.0,-0.005908436686166283,230.0
2017-12-06,4230.0,3932.0,-0.011751016535518853,-0.029568678833527682,298.0
2017-12-07,4180.0,3832.0,-0.011890746521521674,-0.025761342176306056,348.0
2017-12-08,4220.0,3923.0,0.009523881511255541,0.02346980711880132,297.0
2017-12-11,4270.0,3921.0,0.011778699192612705,-0.0005099439172208978,349.0
2017-12-12,4300.0,3914.0,0.007001195458983561,-0.0017868543363101419,386.0
2017-12-13,4260.0,3864.0,-0.009345862418237658,-0.012856952623612949,396.0
2017-12-14,4260.0,3863.0,0.0,-0.0002588326661273429,397.0
2017-12-15,4260.0,3926.0,0.0,0.016177012170125092,334.0
2017-12-18,4310.0,3942.0,0.011668743834377424,0.004067112876259159,368.0
2017-12-19,4280.0,3828.0,-0.006984894521950982,-0.029345735139820688,452.0
2017-12-20,4280.0,3840.0,0.0,0.0031298930089275656,440.0
2017-12-21,4300.0,3881.0,0.004662013105811371,0.010620485787133822,419.0
2017-12-22,4330.0,3970.0,0.006952519314881663,0.0226732423123298,360.0
2017-12-25,4260.0,3829.0,-0.01629838173311942,-0.036162422203941565,431.0
2017-12-26,4250.0,3870.0,-0.0023501773449536266,0.01065083454653305,380.0
2017-12-27,4250.0,3857.0,0.0,-0.0033648278155996446,393.0
2017-12-28,4230.0,3848.0,-0.00471698987813891,-0.0023361464226307276,382.0
2017-12-29,4230.0,3846.0,0.0,-0.0005198856368720542,384.0
2018-01-02,4250.0,3927.0,0.004716989878138867,0.020842128429284557,323.0
2018-01-03,4230.0,3864.0,-0.00471698987813891,-0.016172859245600957,366.0
2018-01-04,4230.0,3877.0,0.0,0.0033587423385206057,353.0
2018-01-05,4210.0,3842.0,-0.0047393453638965586,-0.009068594342427195,368.0
2018-01-08,4200.0,3864.0,-0.0023781224049674358,0.005709852003906588,336.0
2018-01-09,4200.0,3862.0,0.0,-0.0005177323439488191,338.0
2018-01-10,4190.0,3880.0,-0.0023837913552762504,0.004649969628859469,310.0
2018-01-11,4170.0,3874.0,-0.0047846981233362704,-0.001547588650377933,296.0
2018-01-12,4120.0,3831.0,-0.012062872449275095,-0.011161699266292227,289.0
2018-01-15,4100.0,3837.0,-0.004866189651172899,0.0015649455463035084,263.0
2018-01-16,4100.0,3822.0,0.0,-0.003916965446734011,278.0
2018-01-17,4070.0,3843.0,-0.007343974255758506,0.0054794657646255705,227.0
2018-01-18,4060.0,3861.0,-0.0024600258408623114,0.004672905699392423,199.0
2018-01-19,4080.0,3923.0,0.004914014802429163,0.015930449945316307,157.0
2018-01-22,4080.0,3898.0,0.0,-0.006393066142046496,182.0
2018-01-23,4080.0,3903.0,0.0,0.0012818871131088946,177.0
2018-01-24,4120.0,3939.0,0.009756174945364656,0.009181395790290878,181.0
2018-01-25,4120.0,3973.0,0.0,0.008594592843692982,147.0
2018-01-26,4120.0,3962.0,0.0,-0.0027725285561027,158.0
2018-01-29,4100.0,3964.0,-0.004866189651172899,0.0005046681913823097,136.0
2018-01-30,4100.0,3939.0,0.0,-0.006326732478972785,161.0
2018-01-31,4080.0,3934.0,-0.004889985294191792,-0.0012701640219014798,146.0
2018-02-01,4080.0,3972.0,0.0,0.009613026216058786,108.0
2018-02-02,4080.0,4033.0,0.0,0.015240769708304926,47.0
2018-02-05,4080.0,4028.0,0.0,-0.0012405410349151762,52.0
2018-02-06,4080.0,4010.0,0.0,-0.004478733537838095,70.0
2018-02-07,4080.0,4012.0,0.0,0.0004986287812112266,68.0
2018-02-08,4070.0,4027.0,-0.002453988961566703,0.003731811769627955,43.0
2018-02-09,4070.0,3958.0,0.0,-0.01728283468894309,112.0
2018-02-12,4070.0,3973.0,0.0,0.003782629652087843,97.0
2018-02-13,4070.0,3985.0,0.0,0.003015835409716468,85.0
2018-02-14,4070.0,3984.0,0.0,-0.0002509725198265967,86.0
2018-02-22,4130.0,3927.0,0.014634407518437777,-0.014410564126479187,203.0
2018-02-23,4130.0,3972.0,0.0,0.01139397058705351,158.0
2018-02-26,4180.0,4080.0,0.012033839563723463,0.026827242233144276,100.0
2018-02-27,4180.0,4099.0,0.0,0.00464605310613016,81.0
2018-02-28,4160.0,4087.0,-0.004796172263493055,-0.002931836940060298,73.0
2018-03-01,4160.0,4094.0,0.0,0.001711282656957575,66.0
2018-03-02,4140.0,4120.0,-0.004819286435948883,0.006330676122337318,20.0
2018-03-05,4100.0,4047.0,-0.009708814126960938,-0.017877297467706527,53.0
2018-03-06,4090.0,4042.0,-0.0024420036555517443,-0.0012362469122992475,48.0
2018-03-07,4040.0,3946.0,-0.012300278081651676,-0.02403721138100568,94.0
2018-03-08,3970.0,3883.0,-0.017478597273959673,-0.016094356850893294,87.0
2018-03-09,3920.0,3803.0,-0.012674440896727824,-0.020817821803407625,117.0
2018-03-12,3920.0,3821.0,0.0,0.004721939518640295,99.0
2018-03-13,3920.0,3811.0,0.0,-0.0026205465730397746,109.0
2018-03-14,3950.0,3856.0,0.007623925110659366,0.011738754856576054,94.0
2018-03-15,3950.0,3862.0,0.0,0.0015548072580235126,88.0
2018-03-16,3990.0,3877.0,0.01007565198874164,0.003876474682469271,113.0
2018-03-19,3970.0,3815.0,-0.005025136202673043,-0.01612099395237178,155.0
2018-03-20,3960.0,3816.0,-0.002522069432709835,0.0002620888496197255,144.0
2018-03-21,3900.0,3735.0,-0.01526747213078842,-0.021454935001259487,165.0
2018-03-22,3900.0,3747.0,0.0,0.0032077012267696372,153.0
2018-03-23,3770.0,3536.0,-0.03390155167568134,-0.057959375036153296,234.0
2018-03-26,3750.0,3513.0,-0.005319161477599933,-0.006525771491706998,237.0
2018-03-27,3800.0,3587.0,0.013245226750020723,0.020845825266455505,213.0
2018-03-28,3800.0,3579.0,0.0,-0.0022327667662567813,221.0
2018-03-29,3780.0,3631.0,-0.005277057100843781,0.014424660648309991,149.0
2018-03-30,3780.0,3726.0,0.0,0.025827179747198056,54.0
2018-04-02,3840.0,3712.0,0.015748356968139112,-0.0037644572554425895,128.0
2018-04-03,3820.0,3698.0,-0.0052219439811517126,-0.003778681959021006,122.0
2018-04-04,3810.0,3713.0,-0.0026212334798741926,0.004048042230009865,97.0
2018-04-09,3880.0,3782.0,0.018205964496572517,0.01841279504132265,98.0
2018-04-10,3920.0,3531.0,0.010256500167189061,-0.06867185329001634,389.0
2018-04-11,3890.0,3479.0,-0.007682496172016282,-0.014836220776444349,411.0
2018-04-12,3890.0,3510.0,0.0,0.008871141307969411,380.0
2018-04-13,3880.0,3549.0,-0.0025740039951728773,0.011049836186584935,331.0
2018-04-16,3920.0,3459.0,0.010256500167189061,-0.02568634370932774,461.0
2018-04-17,3950.0,3501.0,0.007623925110659366,0.012069112017496855,449.0
2018-04-18,3990.0,3577.0,0.01007565198874164,0.02147581830435196,413.0
2018-04-19,4050.0,3620.0,0.014925650216675792,0.011949565560799008,430.0
2018-04-20,4050.0,3587.0,0.0,-0.009157827287534158,463.0
2018-04-23,4090.0,3680.0,0.009828088936262693,0.02559655363069396,410.0
2018-04-24,4090.0,3675.0,0.0,-0.0013596195160395954,415.0
2018-04-25,4060.0,3677.0,-0.007361996441069082,0.0005440696543350363,383.0
2018-04-26,4060.0,3671.0,0.0,-0.001633097804437719,389.0
2018-04-27,4100.0,3698.0,0.009804000096620835,0.007328028450235796,402.0
2018-05-02,4180.0,3801.0,0.019324272826402842,0.02747205704217859,379.0
2018-05-03,4220.0,3737.0,0.009523881511255541,-0.016981039503764853,483.0
2018-05-04,4220.0,3737.0,0.0,0.0,483.0
2018-05-07,4220.0,3745.0,0.0,0.0021384664658359778,475.0
2018-05-08,4220.0,3734.0,0.0,-0.0029415718496519647,486.0
2018-05-09,4190.0,3676.0,-0.007134394113874092,-0.015654840626090273,514.0
2018-05-10,4200.0,3716.0,0.0023837913552761975,0.010822616458151439,484.0
2018-05-11,4240.0,3767.0,0.009478743954543739,0.013631107758311844,473.0
2018-05-14,4240.0,3769.0,0.0,0.0005307855750943978,471.0
2018-05-15,4240.0,3796.0,0.0,0.007138166462683057,444.0
2018-05-16,4240.0,3810.0,0.0,0.00368130839092823,430.0
2018-05-17,4250.0,3847.0,0.0023557136924589835,0.009664434631548398,403.0
2018-05-18,4260.0,3800.0,0.002350177344953673,-0.012292557037818017,460.0
2018-05-21,4250.0,3755.0,-0.0023501773449536266,-0.011912781516242,495.0
2018-05-22,4230.0,3762.0,-0.00471698987813891,0.001862445662740662,468.0
2018-05-23,4190.0,3709.0,-0.009501259124140252,-0.014188432371384849,481.0
2018-05-24,4210.0,3773.0,0.004761913760243785,0.01710814247471972,437.0
2018-05-25,4210.0,3764.0,0.0,-0.0023882192590402155,446.0
2018-05-28,4210.0,3786.0,0.0,0.005827831063997828,424.0
2018-05-29,4210.0,3851.0,0.0,0.017022802045640762,359.0
2018-05-30,4260.0,3867.0,0.011806512586989044,0.004146157792388179,393.0
2018-05-31,4270.0,3901.0,0.0023446669592540547,0.00875391789935934,369.0
2018-06-01,4270.0,3901.0,0.0,0.0,369.0
2018-06-04,4260.0,3867.0,-0.0023446669592541345,-0.008753917899359486,393.0
2018-06-05,4260.0,3909.0,0.0,0.010802574185657774,351.0
2018-06-06,4260.0,3918.0,0.0,0.0022997327115313305,342.0
2018-06-07,4290.0,3943.0,0.00701757265864654,0.006360535373141129,347.0
2018-06-08,4290.0,3936.0,0.0,-0.001776875705483108,354.0
2018-06-11,4280.0,3936.0,-0.0023337233462202116,0.0,344.0
2018-06-12,4300.0,3976.0,0.004662013105811371,0.010111309604320695,324.0
2018-06-13,4300.0,3963.0,0.0,-0.00327497458602968,337.0
2018-06-14,4310.0,3979.0,0.0023228814161397287,0.004029217236493669,331.0
2018-06-15,4300.0,3968.0,-0.0023228814161396385,-0.002768342022165232,332.0
2018-06-19,4260.0,3847.0,-0.009345862418237658,-0.030968565652468312,413.0
2018-06-20,4270.0,3909.0,0.0023446669592540547,0.01598796304065958,361.0
2018-06-21,4270.0,3872.0,0.0,-0.009510417396487161,398.0
2018-06-22,4260.0,3870.0,-0.0023446669592541345,-0.0005166623726401293,390.0
2018-06-25,4250.0,3849.0,-0.0023501773449536266,-0.005441132740081336,401.0
2018-06-26,4220.0,3805.0,-0.007083854888405044,-0.011497382987959942,415.0
2018-06-27,4220.0,3831.0,0.0,0.0068098744048628495,389.0
2018-06-28,4230.0,3875.0,0.002366865010266244,0.011419797086798305,355.0
2018-06-29,4250.0,3926.0,0.004716989878138867,0.01307543304895898,324.0
2018-07-02,4220.0,3861.0,-0.007083854888405044,-0.016694878572169992,359.0
2018-07-03,4200.0,3869.0,-0.004750602758597865,0.0020698584362765144,331.0
2018-07-04,4210.0,3890.0,0.0023781224049674193,0.0054130819119789855,320.0
2018-07-05,4190.0,3852.0,-0.004761913760243703,-0.009816663694475765,338.0
2018-07-06,4180.0,3851.0,-0.002389487397381467,-0.00025963910310727504,329.0
2018-07-09,4190.0,3898.0,0.0023894873973814854,0.012130746252597175,292.0
