date,h_theoretical,h_actual,h_ecm_base,rho_t,ect,beta0,beta1,r_squared_coint,sigma_ecm,sigma_f,vol_ratio,correlation_adjustment
2020-11-20,0.0013766009285407334,0.0010176754921723552,0.5391162193527853,0.015264209767984182,-0.6205525730711088,1080.278933748241,0.7542462337964815,0.908099156464457,0.0038547590323093927,0.009424787509032652,0.40900222191906377,0.015264209767984182
2020-11-23,0.001371262262019688,0.0010852501532718035,0.5391162193527853,0.015487187449533804,34.58227362641901,1087.252303483593,0.7524720575641954,0.9113077952173532,0.0037211177429876514,0.00918207057262046,0.40525910943044363,0.015487187449533804
2020-11-24,0.0009311348290309921,0.0010416430896470472,0.5391162193527853,-0.010257447288667811,9.8646780292338,1067.6176954835878,0.7576738313921767,0.9113301738589591,0.0041238554043816775,0.010049813192742356,0.4103414984230543,0.010257447288667811
2020-11-25,0.00122877298285281,0.0008716069493678383,0.5391162193527853,-0.012778355353320763,17.051533848552936,1062.6836103751862,0.7589942598651441,0.9133753014852596,0.004214518328740782,0.009979086782981574,0.42233507137429255,0.012778355353320763
2020-11-26,0.0007948397464731702,0.0010701591696959268,0.5391162193527853,-0.008617740966628002,-11.500417247072619,1060.5753741460062,0.7596582663157927,0.9154510917429306,0.004019879341398058,0.009718766465300586,0.41362032473467086,0.008617740966628002
2020-11-27,0.001604226855943212,0.0009774298532865368,0.5391162193527853,-0.017017237540376734,-2.9135191647465035,1076.1021862303644,0.7556760618969843,0.9182767064853212,0.004176968419012681,0.009988816383744792,0.41816450103237773,0.017017237540376734
2020-11-30,0.0009144206002249775,0.0009229818504359234,0.5391162193527853,0.00938113214946324,-20.444145450423093,1085.8617063113861,0.7531933985961764,0.9223286503155241,0.004528191510284802,0.010649288955731867,0.4252106905078908,0.00938113214946324
2020-12-01,0.0006102610168095909,0.0007128601587427858,0.5391162193527853,0.0062524866910305095,-0.7078051321104795,1110.7822220083688,0.7467509772914653,0.9257426470935392,0.00444893126455263,0.010455997451879846,0.42549085202318726,0.0062524866910305095
2020-12-02,0.0008919143211034755,0.0009540618630302058,0.5391162193527853,0.008289732057497034,-6.554981035293167,1119.2497757595124,0.7446227338354302,0.9296313286406047,0.004538825073925318,0.010159990979396304,0.4467351480065005,0.008289732057497034
2020-12-03,0.0017320943777593308,0.0011279844285623415,0.5391162193527853,0.021063245882024344,12.718248181623494,1134.3210807366743,0.7408277775080876,0.9366359875190552,0.004411132207055029,0.011294529549161427,0.3905547537730368,0.021063245882024344
2020-12-04,0.0011998585139635313,0.0009316095173086913,0.5391162193527853,0.015267007453272639,-19.131161458713905,1126.491168842615,0.7429131635425067,0.9410031534642375,0.0042716562166712265,0.011187922062262831,0.3818096151276956,0.015267007453272639
2020-12-07,0.00022620337195360164,0.001515745753318069,0.5391162193527853,0.002733969986669383,15.020839493805397,1145.2259711424826,0.7381206895879381,0.9455437973930338,0.0044550865427965,0.011372204946706417,0.39175222075880445,0.002733969986669383
2020-12-08,0.003712316217831121,0.002034622308008913,0.5391162193527853,0.026248836185870324,39.66623539353168,1131.7202146647214,0.7416215047395656,0.9504870471891294,0.005870566967352529,0.011461825450273513,0.5121842932281296,0.026248836185870324
2020-12-09,0.002958850034365492,0.002428158736145796,0.5391162193527853,0.019987833661403928,74.45925412072756,1100.467539854943,0.7497247265553987,0.9537277953170417,0.005863837579306027,0.011190371835699223,0.5240073936238089,0.019987833661403928
2020-12-10,0.0015602918633376348,0.003961453132108505,0.5391162193527853,0.008975520003694368,103.27583945550487,1049.7606453680105,0.7628710936468456,0.954175356811598,0.006294753898072594,0.011085284460613774,0.5678477553226509,0.008975520003694368
2020-12-11,0.008910184220144703,0.006036755624298525,0.5391162193527853,0.037233117095048944,172.08966652769413,978.1647065872908,0.7814440755803503,0.9535100470316702,0.007748507128715254,0.011630023499975687,0.6662503415174915,0.037233117095048944
2020-12-14,0.009994125482889662,0.008436973399213633,0.5391162193527853,0.022756796213276878,115.80446571101857,875.4301309503358,0.8081457964648242,0.9446749563698426,0.010250121133928454,0.011356731494574009,0.902559080385561,0.022756796213276878
2020-12-15,0.00969703012029985,0.00729666001135576,0.5391162193527853,0.021940435260099877,61.07611718176122,811.2406273468218,0.8248018416715631,0.9437780955193095,0.009984336903721632,0.011027159926486783,0.9054314048479216,0.021940435260099877
2020-12-16,0.005044521835306512,0.005755112979651426,0.5391162193527853,0.013291334529231385,49.76600305039028,775.9654801788995,0.8339222536828226,0.9470317993517015,0.009431412756020349,0.011240671134454778,0.8390435627203157,0.013291334529231385
2020-12-17,0.004768281045411969,0.004167219566221691,0.5391162193527853,0.0149303827930354,42.27763704889912,746.6896366532524,0.8414378601659578,0.9509080462733368,0.008636576843035246,0.011221150548142036,0.7696694564413685,0.0149303827930354
2020-12-18,0.00431407144877305,0.006187656029337146,0.5391162193527853,0.015513701809174775,40.750582577473324,721.7855334183851,0.8477899509664008,0.954816162536352,0.007913400295566524,0.011018396252889993,0.7181989205998045,0.015513701809174775
2020-12-21,0.011893801445267905,0.0458778231332542,0.5391162193527853,0.05801738694742155,222.28130389074977,693.3091823741497,0.8549998974557361,0.9604624254457359,0.008751205452540281,0.0141914842349286,0.6166518813445527,0.05801738694742155
2020-12-22,0.13931794752769075,0.07434456144126812,0.5391162193527853,0.13225826480613923,209.20695144996353,542.8424386827162,0.893561219639702,0.958158318557839,0.02179814930523097,0.01559440102341227,1.3978189526167022,0.13225826480613923
2020-12-23,0.10081631431294029,0.09563968269357202,0.5391162193527853,0.11135611524660445,127.1788439335196,424.03212723829756,0.9240158448314563,0.9569038372344878,0.01978186033112869,0.01526511069353629,1.295887119869031,0.11135611524660445
2020-12-24,0.08408426249057804,0.07278119831400899,0.5391162193527853,0.10223317673444668,119.90589915807959,362.4483149100604,0.9397133040863568,0.9590389350757111,0.019206754921567086,0.015550120617709965,1.2351515074225594,0.10223317673444668
2020-12-25,0.06182768548097212,0.058965250830643474,0.5391162193527853,0.08644991896469542,26.44968508941838,313.3924963087218,0.9523115752019742,0.960229691174286,0.017393343335272447,0.01510132552876082,1.1517759353075614,0.08644991896469542
2020-12-28,0.053980252344331216,0.042086024858631506,0.5391162193527853,0.07218371575246527,88.01270288037449,302.5641348096517,0.9550527755341724,0.9625959115629602,0.01721188274457096,0.01461408872068161,1.1777595629492106,0.07218371575246527
2020-12-29,0.02686368644545748,0.030254533621693034,0.5391162193527853,0.060338278007155736,51.01807347995327,279.3798787690648,0.9610547711317841,0.9629218788221598,0.015597579150328422,0.017163744778759246,0.9087515196352133,0.060338278007155736
2020-12-30,0.02171893018775068,0.019236311351709893,0.5391162193527853,0.052634364541755164,-14.51759025559295,267.3021835386651,0.9642054568793796,0.9636533078091812,0.014538573954906004,0.01661798972937325,0.8748695956411768,0.052634364541755164
2020-12-31,0.016628478849088368,0.014535906796853513,0.5391162193527853,0.041866654792909595,-57.80104337795183,271.26275496863616,0.963227555645436,0.9645854467198799,0.013907450634612366,0.016203043410254647,0.8583233583025868,0.041866654792909595
2021-01-04,0.010929315004494348,0.010372943231126587,0.5391162193527853,0.03712653434174931,-5.386639953471786,288.8386107675973,0.958715055473258,0.9652830636041374,0.012626199843227276,0.017086754972369337,0.7389466205634049,0.03712653434174931
2021-01-05,0.007606483699936414,0.007251438300252371,0.5391162193527853,0.029689961400080463,2.7481611550529124,291.01445100738545,0.9582192674315892,0.9663605959845316,0.01163585085286222,0.01687921292906315,0.6893598002325838,0.029689961400080463
2021-01-06,0.006046577133424776,0.005406914331500691,0.5391162193527853,0.026550760115448404,-20.47580127956371,291.0298845094296,0.958266028501579,0.9673595444999737,0.010606375828430747,0.016318937969837504,0.6499427749547577,0.026550760115448404
2021-01-07,0.004676378750426152,0.0033100154622380806,0.5391162193527853,0.023019230113125143,-132.64794480064393,296.22091936708205,0.9569308622361095,0.9681832897950563,0.00972602086363745,0.01584407734316284,0.6138584565692302,0.023019230113125143
2021-01-08,0.0004979965331361658,0.0016599478372204346,0.5391162193527853,-0.002590225160351954,-34.493696196569545,335.8042106136962,0.9467691531603257,0.966875335864013,0.01028418037953701,0.01722132185051002,0.597177177734033,0.002590225160351954
2021-01-11,0.0004528478846149555,0.000292306485727473,0.5391162193527853,-0.0016507451993197544,44.86871892265299,345.60305124363504,0.9442638469792983,0.9679151853211607,0.011881379751577976,0.016656046540271526,0.7133373290504919,0.0016507451993197544
2021-01-12,4.007456886501207e-05,0.0002554681111536815,0.5391162193527853,0.00023676810554900665,-10.53924077067677,340.0020250405305,0.9458846292537306,0.9685706960010557,0.01079730828957958,0.019270095672819,0.5603142025293356,0.00023676810554900665
2021-01-13,0.0003731144433310126,0.00030920706517089395,0.5391162193527853,0.0020268665457357847,2.0288131817515023,345.0099421004992,0.9447862200806105,0.9694817394832616,0.010879624812582938,0.018618584687089625,0.5843422040627511,0.0020268665457357847
2021-01-14,0.0006350229387333058,0.000541015903585905,0.5391162193527853,0.003911382356917342,-0.20242735842930415,347.14017320102266,0.9444710440635372,0.9705947088044651,0.009899411658942606,0.018039355315517355,0.5487674856333244,0.003911382356917342
2021-01-15,0.0008259065310918998,0.000668406412959983,0.5391162193527853,0.005716449087719084,-27.752848169035133,349.2386336467066,0.9442000923417975,0.971950760314299,0.009028008562917529,0.01743937357545183,0.5176796359030703,0.005716449087719084
2021-01-18,0.0008049682701091369,0.0007341394986778033,0.5391162193527853,0.006520738779999689,-30.941369881509672,356.3704281121413,0.9426095806727446,0.9731725950469421,0.0082401375120528,0.017220060726186835,0.4785196546677611,0.006520738779999689
2021-01-19,0.0008578580993167165,0.0007726178480642648,0.5391162193527853,0.0077929139498160716,11.923582062255264,362.5621115238537,0.9410388472659422,0.9734651567970939,0.007531661054281467,0.016667642569658653,0.4518732041921698,0.0077929139498160716
2021-01-20,0.0009563481355120042,0.0007622848779235231,0.5391162193527853,0.01135149627331435,-15.584400293221734,360.4728500492439,0.9415616474606794,0.9736636954924849,0.0069209046746166614,0.017507438688429224,0.395312232576358,0.01135149627331435
2021-01-21,0.0007699395013320224,0.0007124062967920957,0.5391162193527853,0.009722119183840267,-51.13681373439431,359.15298894925957,0.9417570710575924,0.9739218022532774,0.006520348235520542,0.017012344144466618,0.38327159268297134,0.009722119183840267
2021-01-22,0.000688769709281178,0.0004576838250734793,0.5391162193527853,0.007860183123026524,4.086254946421832,362.0691965052181,0.9408171821523063,0.9738524069553827,0.0066437687543579715,0.016479158051203202,0.4031619050994469,0.007860183123026524
2021-01-25,9.283895638589422e-05,0.00043395634333430884,0.5391162193527853,0.0010773385337643437,-56.25660335604243,350.8019675702466,0.9433923713930854,0.9743889109928765,0.006561181818501063,0.016410969699870496,0.3998046391221379,0.0010773385337643437
2021-01-26,0.0006895033382362349,0.00031420811650396735,0.5391162193527853,-0.00716240062066521,-36.98856333206277,349.52746364759037,0.9434193992060687,0.9742242202141245,0.0068955734309905795,0.016318217016159348,0.42256904808669593,0.00716240062066521
2021-01-27,0.0002828232203263203,0.00036322213823633906,0.5391162193527853,-0.0030702386004874066,-63.870510593943436,351.73202945322623,0.9427424200709393,0.9740398578979129,0.00652283315139729,0.015779963740884285,0.4133617325429773,0.0030702386004874066
2021-01-28,0.00025899649005863413,0.00024851144465374035,0.5391162193527853,0.0034465609231206654,-19.971063033772225,360.5385833144886,0.9404097851501885,0.9736159512442628,0.006045148018405453,0.01619176450342824,0.3733470812971328,0.0034465609231206654
2021-01-29,0.00030063408699122546,0.00025100708662424844,0.5391162193527853,0.004954288043779879,1.4562149635194146,351.45200382898133,0.9423899273821182,0.9739323566130814,0.005577709857144224,0.01662526720845143,0.3354959524685897,0.004954288043779879
2021-02-01,0.0002912834466063426,0.00033952017634605896,0.5391162193527853,0.00521061053973932,6.7381312258658,340.4297122349577,0.9449175855686724,0.9740272160937716,0.005211096681317559,0.0161829142923455,0.322012252377954,0.00521061053973932
